animal_ID	breed	farm_ID	date_of_birth	lactation_rank	calving_date	calving_season	age_at_calving	PHYS	HYS	305d_milk	305d_fat	305d_protein
animal_7627	SIM	farm_2	10/03/2014	3	10/08/2018	iarna	1466	3-farm_2-2018-iarna	farm_2-2018-iarna	9681	380	351
animal_7627	SIM	farm_2	10/03/2014	1	11/14/2016	iarna	773	1-farm_2-2016-iarna	farm_2-2016-iarna	8650	340	289
animal_7628	SIM	farm_2	10/03/2014	1	09/19/2017	vara	1082	1-farm_2-2017-vara	farm_2-2017-vara	7605	340	290
animal_7628	SIM	farm_2	10/03/2014	2	09/08/2018	vara	1436	2-farm_2-2018-vara	farm_2-2018-vara	8782	347	321
animal_7629	SIM	farm_2	11/17/2014	2	04/26/2018	vara	1256	2-farm_2-2018-vara	farm_2-2018-vara	9761	458	309
animal_7629	SIM	farm_2	11/17/2014	1	03/15/2017	iarna	849	1-farm_2-2017-iarna	farm_2-2017-iarna	6518	258	201
animal_7629	SIM	farm_2	11/17/2014	3	08/12/2019	vara	1729	3-farm_2-2019-vara	farm_2-2019-vara	9786	442	311
animal_7630	SIM	farm_2	01/08/2015	2	07/14/2018	vara	1283	2-farm_2-2018-vara	farm_2-2018-vara	8262	288	287
animal_7630	SIM	farm_2	01/08/2015	1	02/20/2017	iarna	774	1-farm_2-2017-iarna	farm_2-2017-iarna	7896	308	278
animal_7630	SIM	farm_2	01/08/2015	3	07/20/2019	vara	1654	3-farm_2-2019-vara	farm_2-2019-vara	7684	322	256
animal_7633	SIM	farm_2	06/24/2015	2	11/01/2018	iarna	1226	2-farm_2-2018-iarna	farm_2-2018-iarna	11393	426	355
animal_7633	SIM	farm_2	06/24/2015	1	08/26/2017	vara	794	1-farm_2-2017-vara	farm_2-2017-vara	8971	337	309
animal_7634	SIM	farm_2	07/01/2015	3	01/08/2020	iarna	1652	3-farm_2-2020-iarna	farm_2-2020-iarna	10280	401	386
animal_7634	SIM	farm_2	07/01/2015	1	10/02/2017	iarna	824	1-farm_2-2017-iarna	farm_2-2017-iarna	8287	352	323
animal_7634	SIM	farm_2	07/01/2015	2	10/13/2018	iarna	1200	2-farm_2-2018-iarna	farm_2-2018-iarna	10041	453	360
animal_7636	SIM	farm_2	08/01/2015	1	10/22/2017	iarna	813	1-farm_2-2017-iarna	farm_2-2017-iarna	8933	390	303
animal_7637	SIM	farm_2	08/05/2015	3	08/20/2019	vara	1476	3-farm_2-2019-vara	farm_2-2019-vara	8908	342	281
animal_7637	SIM	farm_2	08/05/2015	1	05/26/2018	vara	1025	1-farm_2-2018-vara	farm_2-2018-vara	9902	398	362
animal_7644	SIM	farm_1	09/18/2014	1	01/14/2017	iarna	849	1-farm_1-2017-iarna	farm_1-2017-iarna	5674	229	200
animal_7645	SIM	farm_1	10/03/2014	1	08/28/2017	vara	1060	1-farm_1-2017-vara	farm_1-2017-vara	4716	211	154
animal_7646	SIM	farm_1	10/24/2014	3	02/02/2019	iarna	1562	3-farm_1-2019-iarna	farm_1-2019-iarna	9173	302	285
animal_7646	SIM	farm_1	10/24/2014	2	02/10/2018	iarna	1205	2-farm_1-2018-iarna	farm_1-2018-iarna	5822	203	200
animal_7646	SIM	farm_1	10/24/2014	1	01/24/2017	iarna	823	1-farm_1-2017-iarna	farm_1-2017-iarna	5966	219	197
animal_7656	SIM	farm_1	02/03/2015	1	09/13/2017	vara	953	1-farm_1-2017-vara	farm_1-2017-vara	4120	163	139
animal_7657	SIM	farm_1	03/01/2015	2	03/16/2018	iarna	1111	2-farm_1-2018-iarna	farm_1-2018-iarna	6366	268	221
animal_7657	SIM	farm_1	03/01/2015	1	04/10/2017	vara	771	1-farm_1-2017-vara	farm_1-2017-vara	4345	184	155
animal_7657	SIM	farm_1	03/01/2015	3	02/12/2020	iarna	1809	3-farm_1-2020-iarna	farm_1-2020-iarna	5040	224	146
animal_7665	SIM	farm_1	06/16/2015	1	09/11/2017	vara	818	1-farm_1-2017-vara	farm_1-2017-vara	4638	188	162
animal_7665	SIM	farm_1	06/16/2015	2	01/01/2019	iarna	1295	2-farm_1-2019-iarna	farm_1-2019-iarna	7362	269	243
animal_7671	SIM	farm_2	09/07/2015	2	11/17/2018	iarna	1167	2-farm_2-2018-iarna	farm_2-2018-iarna	10812	467	380
animal_7671	SIM	farm_2	09/07/2015	1	11/25/2017	iarna	810	1-farm_2-2017-iarna	farm_2-2017-iarna	7898	341	311
animal_7672	SIM	farm_2	09/16/2015	1	12/30/2017	iarna	836	1-farm_2-2017-iarna	farm_2-2017-iarna	7378	313	267
animal_7672	SIM	farm_2	09/16/2015	2	01/15/2019	iarna	1217	2-farm_2-2019-iarna	farm_2-2019-iarna	10492	471	391
animal_7673	SIM	farm_2	09/27/2015	2	12/15/2018	iarna	1175	2-farm_2-2018-iarna	farm_2-2018-iarna	11188	401	378
animal_7673	SIM	farm_2	09/27/2015	3	11/26/2019	iarna	1521	3-farm_2-2019-iarna	farm_2-2019-iarna	9401	358	284
animal_7673	SIM	farm_2	09/27/2015	1	12/31/2017	iarna	826	1-farm_2-2017-iarna	farm_2-2017-iarna	7772	324	265
animal_7674	SIM	farm_2	10/09/2015	3	12/21/2019	iarna	1534	3-farm_2-2019-iarna	farm_2-2019-iarna	9974	366	293
animal_7674	SIM	farm_2	10/09/2015	1	10/31/2017	iarna	753	1-farm_2-2017-iarna	farm_2-2017-iarna	6529	260	230
animal_7674	SIM	farm_2	10/09/2015	2	11/07/2018	iarna	1125	2-farm_2-2018-iarna	farm_2-2018-iarna	10270	445	314
animal_7675	SIM	farm_2	11/02/2015	2	01/02/2019	iarna	1157	2-farm_2-2019-iarna	farm_2-2019-iarna	9095	380	283
animal_7675	SIM	farm_2	11/02/2015	3	02/03/2020	iarna	1554	3-farm_2-2020-iarna	farm_2-2020-iarna	8520	311	289
animal_7675	SIM	farm_2	11/02/2015	1	01/31/2018	iarna	821	1-farm_2-2018-iarna	farm_2-2018-iarna	6719	280	247
animal_7676	SIM	farm_2	11/17/2015	1	12/09/2017	iarna	753	1-farm_2-2017-iarna	farm_2-2017-iarna	8532	371	309
animal_7676	SIM	farm_2	11/17/2015	3	03/17/2020	iarna	1582	3-farm_2-2020-iarna	farm_2-2020-iarna	9002	359	286
animal_7676	SIM	farm_2	11/17/2015	2	02/05/2019	iarna	1176	2-farm_2-2019-iarna	farm_2-2019-iarna	10700	368	293
animal_7677	SIM	farm_2	12/16/2015	1	12/07/2017	iarna	722	1-farm_2-2017-iarna	farm_2-2017-iarna	4674	213	170
animal_7678	SIM	farm_2	12/18/2015	3	05/12/2020	vara	1607	3-farm_2-2020-vara	farm_2-2020-vara	8757	339	303
animal_7678	SIM	farm_2	12/18/2015	1	03/29/2018	iarna	832	1-farm_2-2018-iarna	farm_2-2018-iarna	3984	164	127
animal_7678	SIM	farm_2	12/18/2015	2	04/22/2019	vara	1221	2-farm_2-2019-vara	farm_2-2019-vara	7986	336	233
animal_7679	SIM	farm_2	01/12/2016	1	12/08/2017	iarna	696	1-farm_2-2017-iarna	farm_2-2017-iarna	8794	346	324
animal_7679	SIM	farm_2	01/12/2016	3	01/30/2020	iarna	1479	3-farm_2-2020-iarna	farm_2-2020-iarna	10748	351	360
animal_7679	SIM	farm_2	01/12/2016	2	01/25/2019	iarna	1109	2-farm_2-2019-iarna	farm_2-2019-iarna	10675	431	400
animal_7680	SIM	farm_2	01/31/2016	1	01/05/2018	iarna	705	1-farm_2-2018-iarna	farm_2-2018-iarna	2811	122	88
animal_7681	SIM	farm_2	03/29/2016	1	05/09/2018	vara	771	1-farm_2-2018-vara	farm_2-2018-vara	19540	775	609
animal_7682	SIM	farm_2	03/30/2016	1	12/09/2018	iarna	984	1-farm_2-2018-iarna	farm_2-2018-iarna	12750	616	430
animal_7683	SIM	farm_2	04/07/2016	2	03/24/2020	iarna	1447	2-farm_2-2020-iarna	farm_2-2020-iarna	10019	346	296
animal_7683	SIM	farm_2	04/07/2016	1	01/03/2019	iarna	1001	1-farm_2-2019-iarna	farm_2-2019-iarna	10841	420	282
animal_7685	SIM	farm_2	05/31/2016	2	02/17/2020	iarna	1357	2-farm_2-2020-iarna	farm_2-2020-iarna	10917	435	389
animal_7685	SIM	farm_2	05/31/2016	1	02/18/2019	iarna	993	1-farm_2-2019-iarna	farm_2-2019-iarna	9438	359	278
animal_7694	SIM	farm_1	10/19/2015	2	04/06/2019	vara	1265	2-farm_1-2019-vara	farm_1-2019-vara	5953	271	176
animal_7700	SIM	farm_1	12/26/2015	1	10/22/2018	iarna	1031	1-farm_1-2018-iarna	farm_1-2018-iarna	7451	271	229
animal_7710	SIM	farm_1	05/20/2016	1	12/31/2018	iarna	955	1-farm_1-2018-iarna	farm_1-2018-iarna	6480	229	191
animal_7714	SIM	farm_1	07/15/2016	1	10/16/2018	iarna	823	1-farm_1-2018-iarna	farm_1-2018-iarna	6566	260	208
animal_7714	SIM	farm_1	07/15/2016	3	07/29/2020	vara	1475	3-farm_1-2020-vara	farm_1-2020-vara	2225	90	74
animal_7774	SIM	farm_2	12/12/2016	1	12/06/2018	iarna	724	1-farm_2-2018-iarna	farm_2-2018-iarna	9518	382	304
animal_7775	SIM	farm_2	12/21/2016	1	01/05/2019	iarna	745	1-farm_2-2019-iarna	farm_2-2019-iarna	8773	336	298
animal_7775	SIM	farm_2	12/21/2016	2	01/10/2020	iarna	1115	2-farm_2-2020-iarna	farm_2-2020-iarna	8513	412	299
animal_7776	SIM	farm_2	09/09/2016	1	12/14/2018	iarna	826	1-farm_2-2018-iarna	farm_2-2018-iarna	11750	524	354
animal_7776	SIM	farm_2	09/09/2016	2	01/20/2020	iarna	1228	2-farm_2-2020-iarna	farm_2-2020-iarna	11453	454	356
animal_7777	SIM	farm_2	09/18/2016	1	01/09/2019	iarna	843	1-farm_2-2019-iarna	farm_2-2019-iarna	8908	421	286
animal_7781	SIM	farm_2	12/28/2016	1	12/14/2018	iarna	716	1-farm_2-2018-iarna	farm_2-2018-iarna	11824	511	424
animal_7781	SIM	farm_2	12/28/2016	2	11/10/2019	iarna	1047	2-farm_2-2019-iarna	farm_2-2019-iarna	9992	461	321
animal_7782	SIM	farm_2	01/13/2017	1	12/19/2018	iarna	705	1-farm_2-2018-iarna	farm_2-2018-iarna	10790	399	305
animal_7782	SIM	farm_2	01/13/2017	2	02/23/2020	iarna	1136	2-farm_2-2020-iarna	farm_2-2020-iarna	11129	390	396
animal_7785	SIM	farm_2	05/18/2017	1	07/21/2019	vara	794	1-farm_2-2019-vara	farm_2-2019-vara	11676	476	445
animal_7794	SIM	farm_1	11/06/2016	1	12/27/2018	iarna	781	1-farm_1-2018-iarna	farm_1-2018-iarna	5838	221	181
animal_7800	SIM	farm_1	12/29/2016	1	04/15/2019	vara	837	1-farm_1-2019-vara	farm_1-2019-vara	7071	294	255
animal_7808	SIM	farm_1	04/10/2017	2	08/27/2020	vara	1235	2-farm_1-2020-vara	farm_1-2020-vara	5649	279	215
animal_7808	SIM	farm_1	04/10/2017	1	08/11/2019	vara	853	1-farm_1-2019-vara	farm_1-2019-vara	5404	254	175
animal_7815	SIM	farm_1	07/15/2017	1	09/12/2019	vara	789	1-farm_1-2019-vara	farm_1-2019-vara	4588	183	143
animal_7817	SIM	farm_1	08/22/2017	1	05/03/2020	vara	985	1-farm_1-2020-vara	farm_1-2020-vara	6272	246	204
animal_7822	SIM	farm_1	10/15/2017	1	04/26/2020	vara	924	1-farm_1-2020-vara	farm_1-2020-vara	4472	204	145
animal_7833	SIM	farm_1	02/12/2018	1	04/25/2020	vara	803	1-farm_1-2020-vara	farm_1-2020-vara	5487	203	156
animal_7851	SIM	farm_2	01/05/2018	1	12/26/2019	iarna	720	1-farm_2-2019-iarna	farm_2-2019-iarna	10021	397	370
animal_7858	SIM	farm_2	03/07/2018	1	05/31/2020	vara	816	1-farm_2-2020-vara	farm_2-2020-vara	10703	569	358
animal_7860	SIM	farm_2	03/29/2018	1	04/07/2020	vara	740	1-farm_2-2020-vara	farm_2-2020-vara	9593	379	337
animal_7871	SIM	farm_2	07/28/2017	1	07/05/2019	vara	707	1-farm_2-2019-vara	farm_2-2019-vara	8203	340	243
animal_7872	SIM	farm_2	08/13/2017	1	08/23/2019	vara	740	1-farm_2-2019-vara	farm_2-2019-vara	8628	356	253
animal_7874	SIM	farm_2	09/19/2017	1	11/09/2019	iarna	781	1-farm_2-2019-iarna	farm_2-2019-iarna	9763	427	353
animal_7879	SIM	farm_2	10/29/2017	1	11/26/2019	iarna	758	1-farm_2-2019-iarna	farm_2-2019-iarna	9401	381	319
animal_7886	SIM	farm_2	12/04/2017	1	07/04/2020	vara	943	1-farm_2-2020-vara	farm_2-2020-vara	4235	174	148
animal_8102	SIM	farm_1	01/15/2011	3	11/23/2015	iarna	1773	3-farm_1-2015-iarna	farm_1-2015-iarna	5902	228	177
animal_8102	SIM	farm_1	01/15/2011	2	11/03/2014	iarna	1388	2-farm_1-2014-iarna	farm_1-2014-iarna	6098	223	183
animal_8102	SIM	farm_1	01/15/2011	1	03/13/2013	iarna	788	1-farm_1-2013-iarna	farm_1-2013-iarna	4884	189	166
animal_8106	SIM	farm_1	04/05/2011	3	08/24/2015	vara	1602	3-farm_1-2015-vara	farm_1-2015-vara	5060	186	167
animal_8106	SIM	farm_1	04/05/2011	1	09/14/2013	vara	893	1-farm_1-2013-vara	farm_1-2013-vara	4817	196	155
animal_8106	SIM	farm_1	04/05/2011	2	09/19/2014	vara	1263	2-farm_1-2014-vara	farm_1-2014-vara	4457	162	144
animal_8109	SIM	farm_1	05/25/2011	1	11/08/2013	iarna	898	1-farm_1-2013-iarna	farm_1-2013-iarna	867	33	30
animal_8113	SIM	farm_1	09/08/2011	3	10/19/2015	iarna	1502	3-farm_1-2015-iarna	farm_1-2015-iarna	4791	215	178
animal_8113	SIM	farm_1	09/08/2011	1	08/13/2014	vara	1070	1-farm_1-2014-vara	farm_1-2014-vara	4309	186	162
animal_8116	SIM	farm_2	08/08/2011	1	01/04/2014	iarna	880	1-farm_2-2014-iarna	farm_2-2014-iarna	7544	377	221
animal_8116	SIM	farm_2	08/08/2011	3	11/17/2015	iarna	1562	3-farm_2-2015-iarna	farm_2-2015-iarna	6450	254	231
animal_8117	SIM	farm_2	10/02/2011	3	03/08/2016	iarna	1619	3-farm_2-2016-iarna	farm_2-2016-iarna	7133	254	242
animal_8117	SIM	farm_2	10/02/2011	1	05/14/2014	vara	955	1-farm_2-2014-vara	farm_2-2014-vara	5427	323	169
animal_8124	SIM	farm_1	01/11/2012	3	07/28/2016	vara	1660	3-farm_1-2016-vara	farm_1-2016-vara	4281	179	152
animal_8124	SIM	farm_1	01/11/2012	1	03/31/2014	iarna	810	1-farm_1-2014-iarna	farm_1-2014-iarna	5568	214	182
animal_8124	SIM	farm_1	01/11/2012	2	07/22/2015	vara	1288	2-farm_1-2015-vara	farm_1-2015-vara	5438	210	184
animal_8131	SIM	farm_1	03/01/2012	3	05/22/2016	vara	1543	3-farm_1-2016-vara	farm_1-2016-vara	5299	233	185
animal_8131	SIM	farm_1	03/01/2012	1	06/11/2014	vara	832	1-farm_1-2014-vara	farm_1-2014-vara	4295	181	142
animal_8131	SIM	farm_1	03/01/2012	2	06/24/2015	vara	1210	2-farm_1-2015-vara	farm_1-2015-vara	5248	236	189
animal_8134	SIM	farm_1	04/28/2012	2	11/30/2015	iarna	1311	2-farm_1-2015-iarna	farm_1-2015-iarna	7196	246	224
animal_8134	SIM	farm_1	04/28/2012	1	12/30/2014	iarna	976	1-farm_1-2014-iarna	farm_1-2014-iarna	4446	175	144
animal_8134	SIM	farm_1	04/28/2012	3	02/11/2017	iarna	1750	3-farm_1-2017-iarna	farm_1-2017-iarna	7759	271	259
animal_8135	SIM	farm_1	05/12/2012	1	11/24/2014	iarna	926	1-farm_1-2014-iarna	farm_1-2014-iarna	4430	175	137
animal_8135	SIM	farm_1	05/12/2012	2	03/26/2016	iarna	1414	2-farm_1-2016-iarna	farm_1-2016-iarna	5335	239	186
animal_8142	SIM	farm_2	11/28/2011	3	09/12/2016	vara	1750	3-farm_2-2016-vara	farm_2-2016-vara	4281	179	150
animal_8143	SIM	farm_2	12/12/2011	2	09/05/2015	vara	1363	2-farm_2-2015-vara	farm_2-2015-vara	7353	285	251
animal_8145	SIM	farm_2	12/29/2011	3	08/09/2016	vara	1685	3-farm_2-2016-vara	farm_2-2016-vara	8464	321	292
animal_8146	SIM	farm_2	01/13/2012	3	08/22/2016	vara	1683	3-farm_2-2016-vara	farm_2-2016-vara	2946	128	111
animal_8146	SIM	farm_2	01/13/2012	1	07/14/2014	vara	913	1-farm_2-2014-vara	farm_2-2014-vara	7635	278	243
animal_8147	SIM	farm_2	01/16/2012	2	12/12/2015	iarna	1426	2-farm_2-2015-iarna	farm_2-2015-iarna	4267	169	173
animal_8147	SIM	farm_2	01/16/2012	1	12/05/2014	iarna	1054	1-farm_2-2014-iarna	farm_2-2014-iarna	5038	205	175
animal_8148	SIM	farm_2	01/26/2012	1	07/15/2014	vara	901	1-farm_2-2014-vara	farm_2-2014-vara	4449	221	108
animal_8149	SIM	farm_2	02/01/2012	2	10/01/2015	iarna	1338	2-farm_2-2015-iarna	farm_2-2015-iarna	7319	309	257
animal_8150	SIM	farm_2	03/15/2012	2	11/21/2015	iarna	1346	2-farm_2-2015-iarna	farm_2-2015-iarna	8401	330	302
animal_8152	SIM	farm_2	05/11/2012	2	10/09/2015	iarna	1246	2-farm_2-2015-iarna	farm_2-2015-iarna	6908	256	246
animal_8153	SIM	farm_2	05/24/2012	2	07/29/2015	vara	1161	2-farm_2-2015-vara	farm_2-2015-vara	6870	254	229
animal_8155	SIM	farm_2	08/16/2012	2	01/14/2016	iarna	1246	2-farm_2-2016-iarna	farm_2-2016-iarna	7394	269	249
animal_8171	SIM	farm_1	01/31/2013	2	03/18/2016	iarna	1142	2-farm_1-2016-iarna	farm_1-2016-iarna	4759	158	144
animal_8171	SIM	farm_1	01/31/2013	1	04/03/2015	vara	792	1-farm_1-2015-vara	farm_1-2015-vara	1254	58	41
animal_8171	SIM	farm_1	01/31/2013	3	03/09/2017	iarna	1498	3-farm_1-2017-iarna	farm_1-2017-iarna	3618	129	114
animal_8172	SIM	farm_2	09/15/2012	2	01/14/2016	iarna	1216	2-farm_2-2016-iarna	farm_2-2016-iarna	7118	284	250
animal_8173	SIM	farm_2	11/27/2012	1	10/19/2015	iarna	1056	1-farm_2-2015-iarna	farm_2-2015-iarna	9002	323	316
animal_8174	SIM	farm_2	12/18/2012	1	11/09/2015	iarna	1056	1-farm_2-2015-iarna	farm_2-2015-iarna	8602	294	288
animal_8175	SIM	farm_2	01/15/2013	3	11/27/2017	iarna	1777	3-farm_2-2017-iarna	farm_2-2017-iarna	9004	336	310
animal_8175	SIM	farm_2	01/15/2013	2	02/19/2016	iarna	1130	2-farm_2-2016-iarna	farm_2-2016-iarna	6681	262	235
animal_8176	SIM	farm_2	02/08/2013	3	02/20/2017	iarna	1473	3-farm_2-2017-iarna	farm_2-2017-iarna	8801	306	317
animal_8176	SIM	farm_2	02/08/2013	2	02/22/2016	iarna	1109	2-farm_2-2016-iarna	farm_2-2016-iarna	5562	239	213
animal_8177	SIM	farm_2	05/26/2013	2	01/23/2017	iarna	1338	2-farm_2-2017-iarna	farm_2-2017-iarna	8801	389	299
animal_8178	SIM	farm_2	09/23/2013	3	08/13/2017	vara	1420	3-farm_2-2017-vara	farm_2-2017-vara	5574	215	207
animal_8178	SIM	farm_2	09/23/2013	2	10/20/2016	iarna	1123	2-farm_2-2016-iarna	farm_2-2016-iarna	6143	242	221
animal_8179	SIM	farm_2	12/16/2013	1	07/01/2016	vara	928	1-farm_2-2016-vara	farm_2-2016-vara	8353	304	285
animal_8180	SIM	farm_2	07/22/2013	1	03/31/2016	iarna	983	1-farm_2-2016-iarna	farm_2-2016-iarna	7389	315	263
animal_8181	SIM	farm_2	08/11/2013	1	05/24/2016	vara	1017	1-farm_2-2016-vara	farm_2-2016-vara	8312	294	273
animal_8187	SIM	farm_1	02/11/2013	1	04/14/2015	vara	792	1-farm_1-2015-vara	farm_1-2015-vara	5108	229	167
animal_8192	SIM	farm_1	04/10/2013	1	08/17/2015	vara	859	1-farm_1-2015-vara	farm_1-2015-vara	4043	180	150
animal_8192	SIM	farm_1	04/10/2013	2	10/19/2016	iarna	1288	2-farm_1-2016-iarna	farm_1-2016-iarna	5236	254	190
animal_8192	SIM	farm_1	04/10/2013	3	10/19/2017	iarna	1653	3-farm_1-2017-iarna	farm_1-2017-iarna	4453	225	163
animal_8199	SIM	farm_1	08/23/2013	2	09/05/2016	vara	1109	2-farm_1-2016-vara	farm_1-2016-vara	5298	186	172
animal_8199	SIM	farm_1	08/23/2013	1	10/16/2015	iarna	784	1-farm_1-2015-iarna	farm_1-2015-iarna	3867	141	113
animal_8202	SIM	farm_2	12/16/2013	2	01/01/2017	iarna	1112	2-farm_2-2017-iarna	farm_2-2017-iarna	4847	211	172
animal_8202	SIM	farm_2	12/16/2013	3	11/14/2017	iarna	1429	3-farm_2-2017-iarna	farm_2-2017-iarna	8778	376	313
animal_8203	SIM	farm_2	12/10/2013	1	07/22/2016	vara	955	1-farm_2-2016-vara	farm_2-2016-vara	6098	276	211
animal_8204	SIM	farm_2	12/21/2013	2	02/20/2017	iarna	1157	2-farm_2-2017-iarna	farm_2-2017-iarna	7887	399	269
animal_8217	SIM	farm_1	12/23/2013	2	08/07/2017	vara	1323	2-farm_1-2017-vara	farm_1-2017-vara	4500	187	180
animal_8217	SIM	farm_1	12/23/2013	1	06/14/2016	vara	904	1-farm_1-2016-vara	farm_1-2016-vara	5190	215	179
animal_8219	SIM	farm_1	12/28/2013	3	02/21/2018	iarna	1516	3-farm_1-2018-iarna	farm_1-2018-iarna	6860	241	203
animal_8219	SIM	farm_1	12/28/2013	1	11/21/2016	iarna	1059	1-farm_1-2016-iarna	farm_1-2016-iarna	6458	243	208
animal_8223	SIM	farm_1	04/19/2014	2	07/28/2017	vara	1196	2-farm_1-2017-vara	farm_1-2017-vara	4092	164	150
animal_8223	SIM	farm_1	04/19/2014	1	06/27/2016	vara	800	1-farm_1-2016-vara	farm_1-2016-vara	4041	161	141
animal_8223	SIM	farm_1	04/19/2014	3	08/23/2018	vara	1587	3-farm_1-2018-vara	farm_1-2018-vara	5873	207	179
animal_8232	SIM	farm_1	09/08/2014	1	12/06/2016	iarna	820	1-farm_1-2016-iarna	farm_1-2016-iarna	4115	151	139
animal_8232	SIM	farm_1	09/08/2014	2	12/09/2017	iarna	1188	2-farm_1-2017-iarna	farm_1-2017-iarna	6113	182	207
animal_8235	SIM	farm_2	08/04/2014	1	09/14/2016	vara	772	1-farm_2-2016-vara	farm_2-2016-vara	6398	226	214
animal_8242	SIM	farm_2	09/08/2014	2	02/16/2018	iarna	1257	2-farm_2-2018-iarna	farm_2-2018-iarna	7004	329	244
animal_8242	SIM	farm_2	09/08/2014	1	03/12/2017	iarna	916	1-farm_2-2017-iarna	farm_2-2017-iarna	8467	348	268
animal_8243	SIM	farm_2	10/03/2014	3	02/13/2019	iarna	1594	3-farm_2-2019-iarna	farm_2-2019-iarna	8081	299	307
animal_8243	SIM	farm_2	10/03/2014	2	02/10/2018	iarna	1226	2-farm_2-2018-iarna	farm_2-2018-iarna	7539	312	293
animal_8243	SIM	farm_2	10/03/2014	1	03/07/2017	iarna	886	1-farm_2-2017-iarna	farm_2-2017-iarna	6875	279	229
animal_8244	SIM	farm_2	02/23/2017	1	03/01/2019	iarna	736	1-farm_2-2019-iarna	farm_2-2019-iarna	6174	205	174
animal_8249	SIM	farm_2	10/03/2014	1	09/15/2016	vara	713	1-farm_2-2016-vara	farm_2-2016-vara	7470	276	270
animal_8250	SIM	farm_2	01/15/2015	2	04/26/2018	vara	1197	2-farm_2-2018-vara	farm_2-2018-vara	14048	534	425
animal_8251	SIM	farm_2	03/08/2015	1	03/03/2017	iarna	726	1-farm_2-2017-iarna	farm_2-2017-iarna	7128	258	224
animal_8252	SIM	farm_2	05/01/2015	1	08/26/2017	vara	848	1-farm_2-2017-vara	farm_2-2017-vara	8331	383	328
animal_8253	SIM	farm_2	06/01/2015	2	08/03/2018	vara	1159	2-farm_2-2018-vara	farm_2-2018-vara	10049	478	386
animal_8254	SIM	farm_2	07/03/2015	2	02/16/2019	iarna	1324	2-farm_2-2019-iarna	farm_2-2019-iarna	9909	396	292
animal_8254	SIM	farm_2	07/03/2015	3	06/14/2020	vara	1808	3-farm_2-2020-vara	farm_2-2020-vara	10392	426	335
animal_8254	SIM	farm_2	07/03/2015	1	08/26/2017	vara	785	1-farm_2-2017-vara	farm_2-2017-vara	7160	279	260
animal_8256	SIM	farm_2	07/26/2015	3	12/27/2019	iarna	1615	3-farm_2-2019-iarna	farm_2-2019-iarna	9385	337	334
animal_8256	SIM	farm_2	07/26/2015	1	11/18/2017	iarna	846	1-farm_2-2017-iarna	farm_2-2017-iarna	8060	388	279
animal_8256	SIM	farm_2	07/26/2015	2	10/30/2018	iarna	1192	2-farm_2-2018-iarna	farm_2-2018-iarna	10452	467	322
animal_8263	SIM	farm_1	09/20/2014	2	10/30/2017	iarna	1136	2-farm_1-2017-iarna	farm_1-2017-iarna	6132	242	200
animal_8263	SIM	farm_1	09/20/2014	3	04/24/2019	vara	1677	3-farm_1-2019-vara	farm_1-2019-vara	2676	99	77
animal_8263	SIM	farm_1	09/20/2014	1	11/11/2016	iarna	783	1-farm_1-2016-iarna	farm_1-2016-iarna	5064	182	166
animal_8276	SIM	farm_1	01/30/2015	1	01/08/2017	iarna	709	1-farm_1-2017-iarna	farm_1-2017-iarna	6065	214	192
animal_8276	SIM	farm_1	01/30/2015	2	04/09/2018	vara	1165	2-farm_1-2018-vara	farm_1-2018-vara	3831	116	106
animal_8277	SIM	farm_1	04/03/2015	1	08/27/2017	vara	877	1-farm_1-2017-vara	farm_1-2017-vara	6523	271	209
animal_8285	SIM	farm_1	06/24/2015	1	09/09/2017	vara	808	1-farm_1-2017-vara	farm_1-2017-vara	4186	179	155
animal_8285	SIM	farm_1	06/24/2015	2	10/24/2018	iarna	1218	2-farm_1-2018-iarna	farm_1-2018-iarna	4604	188	174
animal_8285	SIM	farm_1	06/24/2015	3	10/15/2019	iarna	1574	3-farm_1-2019-iarna	farm_1-2019-iarna	4543	157	170
animal_8289	SIM	farm_2	09/01/2015	2	05/30/2019	vara	1367	2-farm_2-2019-vara	farm_2-2019-vara	9180	392	296
animal_8289	SIM	farm_2	09/01/2015	1	12/31/2017	iarna	852	1-farm_2-2017-iarna	farm_2-2017-iarna	8152	383	288
animal_8290	SIM	farm_2	09/08/2015	1	12/26/2017	iarna	840	1-farm_2-2017-iarna	farm_2-2017-iarna	6308	279	208
animal_8291	SIM	farm_2	10/15/2015	1	01/17/2018	iarna	825	1-farm_2-2018-iarna	farm_2-2018-iarna	7403	283	281
animal_8291	SIM	farm_2	10/15/2015	2	12/11/2018	iarna	1153	2-farm_2-2018-iarna	farm_2-2018-iarna	8419	319	295
animal_8292	SIM	farm_2	11/15/2015	1	12/10/2017	iarna	756	1-farm_2-2017-iarna	farm_2-2017-iarna	7681	355	278
animal_8292	SIM	farm_2	11/15/2015	2	12/01/2018	iarna	1112	2-farm_2-2018-iarna	farm_2-2018-iarna	11447	514	394
animal_8292	SIM	farm_2	11/15/2015	3	12/01/2019	iarna	1477	3-farm_2-2019-iarna	farm_2-2019-iarna	9764	455	368
animal_8293	SIM	farm_2	11/18/2015	1	12/24/2017	iarna	767	1-farm_2-2017-iarna	farm_2-2017-iarna	7269	392	292
animal_8293	SIM	farm_2	11/18/2015	2	02/11/2019	iarna	1181	2-farm_2-2019-iarna	farm_2-2019-iarna	10307	487	384
